Station,Date,NITRATE(PPM),PH,AMMONIA(mg/l),TEMP,DO,TURBIDITY,MANGANESE(mg/l)
station3,03-04-2022 04:39,54.6,7.9,0.5,35.82,2.0,233.9,0.88
station3,03-04-2022 04:59,48.8,8.4,0.7,30.84,5.3,207.9,1.36
station3,03-04-2022 05:19,50.7,8.2,0.2,33.92,4.6,230.6,1.48
station3,03-04-2022 05:39,83.2,8.8,0.4,29.5,6.0,294.5,1.13
station3,03-04-2022 05:59,97.9,6.6,0.9,34.29,3.8,96.3,1.64
station3,03-04-2022 06:19,71.8,8.7,1.0,30.52,1.8,285.9,0.99
station3,03-04-2022 06:39,31.1,6.1,0.8,25.08,2.3,253.2,0.87
station3,03-04-2022 06:59,88.4,7.5,0.9,32.76,3.6,222.9,1.36
station3,03-04-2022 07:19,42.6,8.2,0.2,39.5,2.1,135.0,1.59
station3,03-04-2022 07:39,78.0,6.9,0.6,26.1,5.1,167.0,1.87
station3,03-04-2022 07:59,53.9,6.9,0.6,31.04,2.2,129.7,1.64
station3,03-04-2022 08:19,60.1,6.6,0.7,23.4,2.5,164.8,1.91
station3,03-04-2022 08:39,35.6,7.3,0.3,25.58,5.6,253.5,1.33
station3,03-04-2022 08:59,69.0,7.0,0.9,33.43,3.2,124.9,1.0
station3,03-04-2022 09:19,43.3,6.5,0.6,35.87,2.2,128.2,1.58
station3,03-04-2022 09:39,46.0,9.1,0.2,31.02,5.3,98.4,1.62
station3,03-04-2022 09:59,76.6,8.5,0.8,29.38,5.5,227.9,2.0
station3,03-04-2022 10:19,78.7,7.5,0.5,31.42,2.3,136.9,1.72
station3,03-04-2022 10:39,88.6,9.2,0.8,26.89,3.6,121.0,1.77
station3,03-04-2022 10:59,59.4,7.3,0.5,23.6,1.0,136.8,0.92
station3,03-04-2022 11:19,77.5,7.1,0.8,27.93,3.0,213.1,1.92
station3,03-04-2022 11:39,62.0,8.6,0.7,33.81,5.4,286.2,1.04
station3,03-04-2022 11:59,64.5,9.2,0.3,27.73,4.1,109.4,1.73
station3,03-04-2022 12:19,93.6,7.3,1.0,23.03,2.6,203.5,1.06
station3,03-04-2022 12:39,91.4,7.2,0.8,35.69,4.8,252.7,1.23
station3,03-04-2022 12:59,41.6,8.7,0.3,27.95,1.1,195.7,1.15
station3,03-04-2022 13:19,98.3,7.8,0.9,30.93,3.5,295.6,1.73
station3,03-04-2022 13:39,83.1,8.6,0.5,32.45,2.1,183.3,1.69
station3,03-04-2022 13:59,51.3,6.7,0.3,37.84,3.1,95.9,1.81
station3,03-04-2022 14:19,68.7,9.1,0.4,27.2,3.8,200.6,1.61
station3,03-04-2022 14:39,81.7,6.6,0.4,37.06,3.1,208.6,1.34
station3,03-04-2022 14:59,36.9,8.1,0.9,36.51,2.1,228.1,1.03
station3,03-04-2022 15:19,99.9,6.1,0.8,21.66,2.1,250.5,1.22
station3,03-04-2022 15:39,59.1,7.0,0.6,29.9,4.8,299.5,1.9
station3,03-04-2022 15:59,74.6,8.1,0.8,31.84,4.3,248.7,1.78
station3,03-04-2022 16:19,61.9,8.1,0.7,31.66,1.7,282.3,1.99
station3,03-04-2022 16:39,75.7,6.7,0.4,27.71,4.1,171.1,1.0
station3,03-04-2022 16:59,82.7,9.0,1.0,36.95,3.7,134.6,1.65
station3,03-04-2022 17:19,53.4,6.4,0.6,26.45,6.1,214.8,1.75
station3,03-04-2022 17:39,78.5,6.9,0.6,26.15,3.5,230.9,1.02
station3,03-04-2022 17:59,31.6,7.7,0.8,32.37,4.1,167.8,1.79
station3,03-04-2022 18:19,57.4,7.3,1.0,21.5,2.4,290.1,1.42
station3,03-04-2022 18:39,46.8,6.9,0.2,28.7,2.5,227.2,1.61
station3,03-04-2022 18:59,38.4,7.2,0.4,38.58,5.0,140.5,1.07
station3,03-04-2022 19:19,82.3,7.3,0.9,38.96,3.3,184.9,0.82
station3,03-04-2022 19:39,44.8,8.3,0.6,32.84,3.0,177.7,1.21
station3,03-04-2022 19:59,33.0,9.0,0.3,29.51,3.9,138.1,1.58
station3,03-04-2022 20:19,46.3,6.1,0.2,21.8,6.2,197.9,1.22
station3,03-04-2022 20:39,81.2,6.2,0.6,25.7,5.4,197.5,1.41
station3,03-04-2022 20:59,93.3,7.1,0.6,29.55,2.2,165.3,1.61
station3,03-04-2022 21:19,86.1,8.8,0.7,31.54,4.9,139.4,1.32
station3,03-04-2022 21:39,52.0,9.1,0.6,26.18,5.3,185.2,1.99
station3,03-04-2022 21:59,58.9,8.3,0.3,35.59,1.0,284.9,1.34
station3,03-04-2022 22:19,60.3,8.1,0.8,24.96,3.5,238.5,0.93
station3,03-04-2022 22:39,41.1,6.8,0.6,33.92,4.4,100.3,1.66
station3,03-04-2022 22:59,99.1,8.3,0.3,29.83,5.9,225.6,1.72
station3,03-04-2022 23:19,32.5,6.7,0.5,30.09,4.4,139.7,1.21
station3,03-04-2022 23:39,81.4,7.4,0.6,34.14,6.2,251.1,1.74
station3,03-04-2022 23:59,32.9,8.1,0.9,34.91,1.8,242.2,0.88
station3,04-04-2022 00:19,45.2,7.6,0.2,37.9,2.8,256.2,1.45
station3,04-04-2022 00:39,68.9,8.6,0.5,39.98,3.1,219.8,1.44
station3,04-04-2022 00:59,95.1,8.0,0.7,21.44,5.8,285.2,1.69
station3,04-04-2022 01:19,71.4,8.5,0.4,23.02,3.6,163.4,1.86
station3,04-04-2022 01:39,78.0,8.2,0.3,32.0,5.8,126.9,1.44
station3,04-04-2022 01:59,63.0,9.1,0.4,34.2,3.0,201.8,1.04
station3,04-04-2022 02:19,79.0,7.8,0.4,33.97,1.4,132.4,1.89
station3,04-04-2022 02:39,71.3,8.8,0.9,24.89,5.5,92.6,1.56
station3,04-04-2022 02:59,82.0,6.9,0.8,37.48,1.0,234.0,1.05
station3,04-04-2022 03:19,98.2,7.0,1.0,25.45,2.1,283.2,1.05
station3,04-04-2022 03:39,92.8,7.9,0.7,35.67,3.2,172.4,1.13
station3,04-04-2022 03:59,64.9,8.0,0.4,36.17,1.8,170.1,1.15
station3,04-04-2022 04:19,34.0,8.4,0.4,30.72,5.7,222.6,1.71
station3,04-04-2022 04:39,44.5,6.1,0.5,35.34,2.9,125.6,1.07
station3,04-04-2022 04:59,36.8,8.0,0.9,31.15,1.2,113.9,1.5
station3,04-04-2022 05:19,66.9,6.9,0.6,37.12,3.8,144.6,1.13
station3,04-04-2022 05:39,91.1,6.6,0.5,21.19,4.5,226.0,1.81
station3,04-04-2022 05:59,80.5,6.6,0.8,21.47,3.0,175.7,1.95
station3,04-04-2022 06:19,90.9,6.2,0.3,34.24,4.3,228.8,0.8
station3,04-04-2022 06:39,93.2,9.2,1.0,37.82,4.6,125.3,1.9
station3,04-04-2022 06:59,49.8,7.3,0.8,24.96,1.9,222.9,1.76
station3,04-04-2022 07:19,99.4,7.5,0.8,23.65,4.4,252.7,1.3
station3,04-04-2022 07:39,66.9,8.6,0.9,24.34,4.0,272.2,1.28
station3,04-04-2022 07:59,56.6,7.8,0.4,23.21,6.1,133.5,1.86
station3,04-04-2022 08:19,79.2,6.8,0.5,34.75,3.5,130.2,0.93
station3,04-04-2022 08:39,60.1,6.4,0.3,32.76,5.4,268.5,1.3
station3,04-04-2022 08:59,78.1,6.7,0.5,38.78,1.4,189.8,1.32
station3,04-04-2022 09:19,42.8,6.1,0.7,22.06,1.3,111.5,1.59
station3,04-04-2022 09:39,84.2,7.2,0.7,29.83,3.0,252.1,1.81
station3,04-04-2022 09:59,91.9,8.4,0.6,27.12,1.7,109.5,1.88
station3,04-04-2022 10:19,84.6,6.1,0.3,30.23,5.0,286.3,1.41
station3,04-04-2022 10:39,67.5,8.9,0.4,39.47,4.3,114.9,1.44
station3,04-04-2022 10:59,87.6,6.5,0.3,27.95,5.1,143.4,0.87
station3,04-04-2022 11:19,100.0,7.5,0.8,39.04,5.9,156.5,1.43
station3,04-04-2022 11:39,73.7,6.2,0.3,29.67,2.6,240.4,1.68
station3,04-04-2022 11:59,56.9,8.0,0.2,39.27,3.8,172.3,1.35
station3,04-04-2022 12:19,99.8,6.3,0.5,26.19,1.7,280.1,0.98
station3,04-04-2022 12:39,82.7,7.8,0.4,32.16,2.1,220.3,1.72
station3,04-04-2022 12:59,48.5,8.4,0.2,32.56,3.6,96.9,1.7
station3,04-04-2022 13:19,82.6,8.2,0.6,31.21,4.4,205.2,1.19
station3,04-04-2022 13:39,97.7,9.2,1.0,38.33,4.3,171.8,1.3
station3,04-04-2022 13:59,79.1,7.0,0.3,31.95,3.7,143.6,1.87
station3,04-04-2022 14:19,35.3,7.9,0.3,31.45,4.3,279.6,1.19
station3,04-04-2022 14:39,76.4,7.3,0.5,31.49,5.4,142.9,0.89
station3,04-04-2022 14:59,34.9,9.1,0.5,32.92,2.2,91.8,1.4
station3,04-04-2022 15:19,42.3,7.1,1.0,28.11,4.2,167.6,1.32
station3,04-04-2022 15:39,65.7,8.8,0.3,25.9,5.6,273.9,1.87
station3,04-04-2022 15:59,50.9,6.1,0.4,28.82,5.7,223.0,1.66
station3,04-04-2022 16:19,99.5,7.2,0.8,25.53,1.8,223.3,0.84
station3,04-04-2022 16:39,50.8,7.4,0.3,37.78,6.2,177.8,1.35
station3,04-04-2022 16:59,54.6,7.7,0.8,23.67,4.8,292.8,1.1
station3,04-04-2022 17:19,86.7,6.3,0.4,35.43,1.9,233.8,1.02
station3,04-04-2022 17:39,45.7,7.0,0.9,29.2,3.6,144.4,1.45
station3,04-04-2022 17:59,95.4,8.2,0.6,36.5,1.3,213.9,1.55
station3,04-04-2022 18:19,40.2,7.0,0.2,36.16,2.9,242.8,1.8
station3,04-04-2022 18:39,75.3,8.5,1.0,29.04,5.0,92.1,0.85
station3,04-04-2022 18:59,82.3,8.1,0.9,28.98,5.7,282.4,0.82
station3,04-04-2022 19:19,95.3,8.2,0.8,32.38,4.2,278.1,1.07
station3,04-04-2022 19:39,83.7,8.5,0.5,32.76,6.2,245.5,1.0
station3,04-04-2022 19:59,78.0,6.8,1.0,35.38,3.6,264.3,0.94
station3,04-04-2022 20:19,52.5,6.7,0.7,22.33,2.5,225.2,1.32
station3,04-04-2022 20:39,74.6,6.7,0.5,36.23,5.5,250.4,1.09
station3,04-04-2022 20:59,55.0,7.9,0.3,39.51,5.7,159.3,1.17
station3,04-04-2022 21:19,90.1,8.1,0.2,28.77,6.2,104.2,1.69
station3,04-04-2022 21:39,32.5,6.7,0.7,33.54,1.7,195.9,1.64
station3,04-04-2022 21:59,88.1,8.8,0.2,31.71,5.8,234.8,1.3
station3,04-04-2022 22:19,51.3,6.6,0.5,23.06,5.0,186.8,0.9
station3,04-04-2022 22:39,48.0,7.0,0.4,28.58,5.4,213.0,0.86
station3,04-04-2022 22:59,69.6,9.1,0.3,25.96,2.2,140.9,1.89
station3,04-04-2022 23:19,98.5,7.4,1.0,25.86,6.0,205.8,1.21
station3,04-04-2022 23:39,67.8,6.1,0.7,31.35,6.0,140.4,1.7
station3,04-04-2022 23:59,56.1,7.5,0.6,36.55,6.2,217.9,1.25
station3,05-04-2022 00:19,48.2,7.8,0.6,31.26,1.1,178.7,1.49
station3,05-04-2022 00:39,88.9,7.2,0.3,24.12,1.2,184.8,1.7
station3,05-04-2022 00:59,80.4,7.0,0.8,29.21,1.1,208.4,1.3
station3,05-04-2022 01:19,65.7,8.4,0.3,32.23,5.9,182.4,1.63
station3,05-04-2022 01:39,39.7,7.5,0.8,25.61,4.7,265.9,1.5
station3,05-04-2022 01:59,56.4,9.0,0.6,36.32,5.7,97.7,1.35
station3,05-04-2022 02:19,89.4,8.0,0.4,28.18,3.4,248.4,1.76
station3,05-04-2022 02:39,81.5,8.4,0.8,29.33,3.8,191.8,1.45
station3,05-04-2022 02:59,81.1,8.0,0.3,21.04,4.3,241.1,0.99
station3,05-04-2022 03:19,33.2,7.5,0.7,33.18,3.6,275.0,1.68
station3,05-04-2022 03:39,33.6,7.7,0.4,24.13,1.6,92.0,0.98
station3,05-04-2022 03:59,54.0,7.7,0.6,22.67,3.6,214.9,1.55
station3,05-04-2022 04:19,87.1,7.2,0.4,28.91,5.0,234.1,1.59
station3,05-04-2022 04:39,41.6,6.4,1.0,29.76,3.4,94.5,1.92
station3,05-04-2022 04:59,94.7,6.3,0.3,21.53,3.7,165.5,1.05
station3,05-04-2022 05:19,93.2,6.4,0.6,34.58,5.9,300.0,1.53
station3,05-04-2022 05:39,70.9,8.2,0.4,25.18,1.5,221.0,1.6
station3,05-04-2022 05:59,40.5,6.6,0.9,25.09,4.5,154.1,1.2
station3,05-04-2022 06:19,53.7,7.4,0.7,33.61,2.1,209.5,1.62
station3,05-04-2022 06:39,36.1,6.1,0.5,34.94,5.5,172.1,1.65
station3,05-04-2022 06:59,81.1,6.4,1.0,33.12,2.0,164.5,0.87
station3,05-04-2022 07:19,76.8,8.3,0.5,24.26,3.5,139.0,1.89
station3,05-04-2022 07:39,83.4,8.4,0.3,21.72,1.6,281.4,1.29
station3,05-04-2022 07:59,71.4,6.4,0.7,21.89,3.7,144.4,1.73
station3,05-04-2022 08:19,57.8,6.1,0.5,31.2,3.3,138.4,1.43
station3,05-04-2022 08:39,89.8,7.6,0.7,33.76,2.7,144.0,1.16
station3,05-04-2022 08:59,63.1,8.1,0.7,32.38,4.7,218.4,1.18
station3,05-04-2022 09:19,69.6,8.9,0.7,25.26,3.7,163.3,1.36
station3,05-04-2022 09:39,62.0,8.8,0.4,22.83,5.9,247.7,1.98
station3,05-04-2022 09:59,68.1,7.2,0.2,24.87,6.0,169.1,1.75
station3,05-04-2022 10:19,69.4,6.9,0.8,31.18,4.5,167.2,1.19
station3,05-04-2022 10:39,75.6,8.2,0.6,39.69,3.2,264.9,1.4
station3,05-04-2022 10:59,80.2,6.8,0.6,39.51,3.1,196.9,1.37
station3,05-04-2022 11:19,52.0,7.7,0.5,25.48,5.1,259.5,0.83
station3,05-04-2022 11:39,33.3,6.1,0.7,27.88,2.6,261.2,1.35
station3,05-04-2022 11:59,54.4,9.1,0.6,22.34,5.4,258.2,1.28
station3,05-04-2022 12:19,86.8,6.1,0.4,31.01,1.9,123.7,1.17
station3,05-04-2022 12:39,52.7,8.2,0.9,24.34,1.5,227.6,1.01
station3,05-04-2022 12:59,80.6,8.3,0.8,27.84,2.6,105.5,1.0
station3,05-04-2022 13:19,72.9,7.9,0.2,29.12,2.5,223.8,0.99
station3,05-04-2022 13:39,46.4,6.8,0.4,21.8,4.0,173.6,1.54
station3,05-04-2022 13:59,54.3,6.7,0.8,39.56,5.4,104.8,1.9
station3,05-04-2022 14:19,34.8,6.3,0.6,30.93,5.1,118.7,1.99
station3,05-04-2022 14:39,71.0,6.8,0.6,26.41,1.1,123.4,1.13
station3,05-04-2022 14:59,79.3,7.0,1.0,38.94,5.0,285.8,1.71
station3,05-04-2022 15:19,69.5,9.2,0.6,33.64,5.1,213.2,1.83
station3,05-04-2022 15:39,57.6,7.5,0.5,27.58,5.4,182.4,0.97
station3,05-04-2022 15:59,41.3,7.4,0.3,26.31,5.8,125.1,1.65
station3,05-04-2022 16:19,57.3,6.7,0.9,39.15,3.5,281.6,0.97
station3,05-04-2022 16:39,82.2,8.9,0.3,21.39,4.3,238.8,1.35
station3,05-04-2022 16:59,45.6,6.9,0.6,25.51,2.8,105.8,1.68
station3,05-04-2022 17:19,72.5,8.8,0.9,31.24,1.1,245.9,1.86
station3,05-04-2022 17:39,81.8,7.4,0.9,34.65,2.2,167.8,1.74
station3,05-04-2022 17:59,88.3,7.4,0.9,22.98,2.8,150.9,1.28
station3,05-04-2022 18:19,89.8,8.1,0.9,34.35,2.0,199.6,1.06
station3,05-04-2022 18:39,52.2,7.1,0.7,34.64,3.4,134.2,1.13
station3,05-04-2022 18:59,69.3,8.4,0.5,24.09,1.1,219.8,1.63
station3,05-04-2022 19:19,51.4,6.9,0.2,21.2,3.8,241.6,1.51
station3,05-04-2022 19:39,54.0,8.2,0.9,28.79,2.4,143.9,1.37
station3,05-04-2022 19:59,83.9,7.3,0.5,25.02,4.3,203.9,1.05
station3,05-04-2022 20:19,66.3,7.7,0.7,25.02,5.1,137.4,0.93
station3,05-04-2022 20:39,97.0,7.2,0.5,26.67,1.5,190.0,1.11
station3,05-04-2022 20:59,35.6,8.9,0.5,33.57,3.0,298.9,1.91
station3,05-04-2022 21:19,88.4,6.6,0.3,27.64,2.4,265.6,0.84
station3,05-04-2022 21:39,88.5,7.7,0.6,23.24,5.0,112.8,1.67
station3,05-04-2022 21:59,59.4,7.5,0.3,28.85,3.8,134.3,1.03
station3,05-04-2022 22:19,94.4,8.1,0.6,32.57,2.3,119.9,1.29
station3,05-04-2022 22:39,49.0,9.2,0.4,37.66,3.6,198.2,1.88
station3,05-04-2022 22:59,47.5,8.4,0.5,31.53,4.4,148.6,1.43
station3,05-04-2022 23:19,54.7,9.2,0.3,26.88,2.8,198.2,1.23
station3,05-04-2022 23:39,67.6,7.2,0.9,37.74,1.3,135.4,0.92
station3,05-04-2022 23:59,96.4,7.2,0.9,23.1,1.3,151.6,0.9
station3,06-04-2022 00:19,69.6,8.1,0.9,28.99,4.8,177.1,1.8
station3,06-04-2022 00:39,51.9,6.6,0.4,25.08,2.5,163.5,1.42
station3,06-04-2022 00:59,58.8,6.1,0.8,39.8,5.8,224.2,1.35
station3,06-04-2022 01:19,64.4,6.8,0.9,36.93,2.1,171.0,1.46
station3,06-04-2022 01:39,68.4,7.5,0.9,28.41,2.7,258.0,0.85
station3,06-04-2022 01:59,74.9,6.5,0.5,37.76,5.4,283.4,1.86
station3,06-04-2022 02:19,42.9,6.5,1.0,33.67,2.0,206.7,1.65
station3,06-04-2022 02:39,85.0,8.4,0.7,26.82,1.2,93.6,1.99
station3,06-04-2022 02:59,96.6,9.1,0.9,33.24,2.3,98.8,1.79
station3,06-04-2022 03:19,84.1,6.3,0.7,21.29,3.1,108.3,1.01
station3,06-04-2022 03:39,78.8,6.8,0.8,30.86,3.4,164.1,1.33
station3,06-04-2022 03:59,55.2,8.1,0.7,26.98,3.5,218.4,1.86
station3,06-04-2022 04:19,66.5,6.2,0.7,34.93,1.7,277.6,1.66
station3,06-04-2022 04:39,83.2,6.8,0.4,36.6,3.0,265.5,1.05
station3,06-04-2022 04:59,35.1,8.2,0.8,22.15,4.9,212.9,1.84
station3,06-04-2022 05:19,41.9,6.5,0.4,38.84,5.7,230.8,1.39
station3,06-04-2022 05:39,84.6,7.2,1.0,30.44,5.5,253.1,1.99
station3,06-04-2022 05:59,81.8,7.4,0.8,33.78,1.8,208.4,1.17
station3,06-04-2022 06:19,53.5,9.2,0.2,37.86,5.7,193.2,1.52
station3,06-04-2022 06:39,76.5,6.7,0.8,28.59,1.2,248.7,0.92
station3,06-04-2022 06:59,40.1,7.9,0.5,31.14,2.8,243.7,0.96
station3,06-04-2022 07:19,87.5,7.6,0.7,34.66,1.8,207.5,0.99
station3,06-04-2022 07:39,66.7,7.8,0.4,30.95,2.4,183.3,1.94
station3,06-04-2022 07:59,77.2,7.9,0.6,27.37,3.2,262.4,1.01
station3,06-04-2022 08:19,67.2,8.2,1.0,28.8,3.0,265.5,1.51
station3,06-04-2022 08:39,89.0,8.9,0.2,29.53,1.1,293.6,1.66
station3,06-04-2022 08:59,58.7,7.9,0.3,39.41,2.0,233.2,1.19
station3,06-04-2022 09:19,92.5,7.6,0.5,22.08,4.4,214.7,1.57
station3,06-04-2022 09:39,48.8,8.5,0.8,28.46,5.0,250.5,1.78
station3,06-04-2022 09:59,36.7,6.7,0.4,34.16,4.3,109.1,1.87
station3,06-04-2022 10:19,69.8,8.9,0.4,26.46,4.3,109.3,1.24
station3,06-04-2022 10:39,79.8,6.5,0.3,37.46,4.7,296.2,1.67
station3,06-04-2022 10:59,82.4,7.7,0.4,32.48,1.4,109.7,1.39
station3,06-04-2022 11:19,92.4,7.2,0.5,38.44,1.7,268.9,0.91
station3,06-04-2022 11:39,63.4,7.1,0.5,21.96,4.8,161.5,1.15
station3,06-04-2022 11:59,90.7,8.3,0.5,21.05,5.9,191.2,1.96
station3,06-04-2022 12:19,47.1,6.4,0.2,24.74,4.8,183.5,0.9
station3,06-04-2022 12:39,39.1,7.9,0.2,30.56,5.3,274.4,1.72
station3,06-04-2022 12:59,56.7,8.2,0.3,37.16,4.0,245.5,1.72
station3,06-04-2022 13:19,56.4,7.2,1.0,35.35,4.4,130.6,1.48
station3,06-04-2022 13:39,35.9,6.3,0.3,34.86,5.2,210.9,1.56
station3,06-04-2022 13:59,67.0,6.5,0.6,23.93,5.1,223.2,1.97
station3,06-04-2022 14:19,46.5,8.3,1.0,27.69,6.2,212.8,1.87
station3,06-04-2022 14:39,63.0,8.8,0.5,30.69,2.2,230.7,1.41
station3,06-04-2022 14:59,48.5,6.2,0.3,25.21,4.0,249.7,1.08
station3,06-04-2022 15:19,33.7,7.5,0.6,28.28,3.1,191.6,1.48
station3,06-04-2022 15:39,76.0,6.2,0.7,31.26,3.5,161.7,1.83
station3,06-04-2022 15:59,90.1,6.6,0.8,26.52,5.7,141.5,1.65
station3,06-04-2022 16:19,50.1,8.2,0.3,39.8,5.6,130.1,1.08
station3,06-04-2022 16:39,57.8,8.2,0.2,23.69,1.2,135.1,1.66
station3,06-04-2022 16:59,84.9,9.2,0.5,29.61,2.1,283.0,1.99
station3,06-04-2022 17:19,36.6,8.2,0.7,32.82,1.0,141.8,1.95
station3,06-04-2022 17:39,96.5,7.3,1.0,23.05,2.1,205.3,1.24
station3,06-04-2022 17:59,82.9,7.2,0.7,33.22,6.1,192.8,1.34
station3,06-04-2022 18:19,93.6,9.0,0.9,35.1,2.7,203.5,1.32
station3,06-04-2022 18:39,31.7,6.1,0.6,38.2,1.5,123.6,1.11
station3,06-04-2022 18:59,52.8,6.9,0.7,29.43,4.5,170.3,1.09
station3,06-04-2022 19:19,81.3,6.5,0.6,39.08,5.4,207.2,1.6
station3,06-04-2022 19:39,36.4,7.5,0.2,24.06,2.7,108.8,1.34
station3,06-04-2022 19:59,79.6,7.6,0.6,28.76,3.9,289.4,1.6
station3,06-04-2022 20:19,65.7,6.4,0.2,33.55,4.6,203.1,1.0
station3,06-04-2022 20:39,75.5,6.7,0.7,32.16,3.8,167.7,1.73
station3,06-04-2022 20:59,68.8,6.5,0.8,24.47,2.4,238.4,1.45
station3,06-04-2022 21:19,70.4,7.5,0.4,36.97,3.1,169.3,0.82
station3,06-04-2022 21:39,36.2,7.2,0.7,29.17,2.0,159.4,1.74
station3,06-04-2022 21:59,59.0,7.3,0.8,23.28,2.7,223.5,1.16
station3,06-04-2022 22:19,71.5,6.9,0.3,37.48,2.2,297.6,0.8
station3,06-04-2022 22:39,67.5,6.6,0.5,33.83,3.5,131.9,1.24
station3,06-04-2022 22:59,80.5,6.8,0.5,27.95,1.0,213.3,0.98
station3,06-04-2022 23:19,37.1,6.4,0.7,22.69,5.8,93.4,1.81
station3,06-04-2022 23:39,92.0,7.8,0.3,22.24,3.4,139.7,1.9
station3,06-04-2022 23:59,67.8,6.8,0.9,21.32,5.3,295.7,1.19
station3,07-04-2022 00:19,36.5,8.1,0.5,32.35,1.0,161.2,1.27
station3,07-04-2022 00:39,95.5,7.1,0.7,35.18,3.6,126.3,1.04
station3,07-04-2022 00:59,53.8,6.2,1.0,35.79,2.0,243.9,0.92
station3,07-04-2022 01:19,92.1,7.2,0.6,38.21,1.4,204.7,1.29
station3,07-04-2022 01:39,82.9,8.2,0.7,21.54,2.1,181.3,1.43
station3,07-04-2022 01:59,39.1,9.2,0.4,39.68,5.7,260.2,1.62
station3,07-04-2022 02:19,66.8,6.3,0.3,37.79,3.2,224.9,1.0
station3,07-04-2022 02:39,55.1,6.8,0.5,33.07,1.8,128.9,0.97
station3,07-04-2022 02:59,31.3,8.8,0.4,25.86,4.3,238.3,1.33
station3,07-04-2022 03:19,31.2,7.1,0.4,25.66,2.5,288.4,1.41
station3,07-04-2022 03:39,61.4,6.1,0.4,39.95,5.5,216.9,1.33
station3,07-04-2022 03:59,71.5,7.1,0.2,39.96,3.6,278.6,1.33
station3,07-04-2022 04:19,69.7,6.9,0.3,26.6,1.4,210.0,1.38
station3,07-04-2022 04:39,81.0,6.7,0.8,30.91,2.5,280.9,1.13
station3,07-04-2022 04:59,62.7,8.0,1.0,25.33,2.7,173.6,0.94
station3,07-04-2022 05:19,71.5,8.8,0.7,25.74,5.8,279.5,1.78
station3,07-04-2022 05:39,54.6,7.1,1.0,31.0,5.7,210.0,1.45
station3,07-04-2022 05:59,70.3,7.8,0.7,29.72,1.9,268.0,1.02
station3,07-04-2022 06:19,84.4,6.6,0.8,27.48,1.0,266.9,1.65
station3,07-04-2022 06:39,33.9,8.7,0.8,25.91,2.1,136.3,1.66
station3,07-04-2022 06:59,41.7,9.2,1.0,25.96,5.6,153.7,1.86
station3,07-04-2022 07:19,39.5,6.3,0.6,28.88,4.3,166.9,0.91
station3,07-04-2022 07:39,65.5,9.2,0.8,21.69,4.9,112.6,0.98
station3,07-04-2022 07:59,91.1,8.7,0.2,22.49,3.7,226.5,1.54
station3,07-04-2022 08:19,71.3,6.9,0.4,29.97,5.3,107.4,0.9
station3,07-04-2022 08:39,33.9,7.2,0.2,39.35,4.3,115.7,1.35
station3,07-04-2022 08:59,52.7,8.3,0.2,30.8,5.5,137.4,1.18
station3,07-04-2022 09:19,65.4,7.0,0.2,26.5,3.4,182.0,1.17
station3,07-04-2022 09:39,38.8,8.0,0.2,34.19,6.2,263.8,1.17
station3,07-04-2022 09:59,56.5,6.9,0.8,33.97,3.6,264.5,1.5
station3,07-04-2022 10:19,70.5,8.5,0.7,35.77,3.1,101.0,1.1
station3,07-04-2022 10:39,57.6,6.3,0.4,36.44,5.1,210.4,1.09
station3,07-04-2022 10:59,47.5,8.7,0.8,30.97,5.6,182.6,1.89
station3,07-04-2022 11:19,44.6,6.2,0.9,25.23,4.5,256.5,1.49
station3,07-04-2022 11:39,77.7,7.1,0.3,38.7,1.4,138.8,1.93
station3,07-04-2022 11:59,75.3,8.1,0.9,23.98,2.2,290.4,1.36
station3,07-04-2022 12:19,34.2,9.0,0.9,36.56,4.9,210.2,1.72
station3,07-04-2022 12:39,81.3,8.9,1.0,33.48,1.6,277.6,1.98
station3,07-04-2022 12:59,62.0,7.4,0.5,32.49,1.5,113.6,1.03
station3,07-04-2022 13:19,75.1,6.1,0.3,32.96,5.5,112.0,1.15
station3,07-04-2022 13:39,56.7,8.8,0.4,27.25,4.5,106.7,1.76
station3,07-04-2022 13:59,59.0,7.8,0.3,28.86,2.9,159.8,0.93
station3,07-04-2022 14:19,59.4,6.8,0.7,39.74,2.6,115.4,1.92
station3,07-04-2022 14:39,32.9,6.8,0.4,27.84,5.2,208.3,1.78
station3,07-04-2022 14:59,81.5,9.1,0.7,23.06,6.1,134.7,1.11
station3,07-04-2022 15:19,63.2,8.8,0.4,27.65,5.0,162.2,1.55
station3,07-04-2022 15:39,91.9,7.3,0.7,24.45,4.1,121.6,1.84
station3,07-04-2022 15:59,76.5,8.5,0.9,26.36,1.8,153.8,1.09
station3,07-04-2022 16:19,51.8,8.0,0.2,28.77,1.6,137.0,1.36
station3,07-04-2022 16:39,82.1,7.0,0.3,30.27,5.6,103.2,0.85
station3,07-04-2022 16:59,83.7,6.5,0.3,21.58,1.1,216.8,1.7
station3,07-04-2022 17:19,59.8,6.8,1.0,27.71,1.5,234.3,1.9
station3,07-04-2022 17:39,89.5,6.8,0.9,29.5,5.3,170.7,0.97
station3,07-04-2022 17:59,36.7,6.2,0.4,38.0,5.3,133.9,0.87
station3,07-04-2022 18:19,41.4,7.9,0.6,33.31,5.9,288.4,0.93
station3,07-04-2022 18:39,54.6,9.2,0.8,36.81,3.0,169.6,1.35
